athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Spela Perse,SLO,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3550.4,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Samantha Arevalo,ECU,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3550.5,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maria Bramont-Arias,PER,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3550.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lenka Pavlacka,CZE,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3554.3,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Paola Perez,VEN,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3554.9,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Anna Olasz,HUN,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3555.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hae Rim Lee,KOR,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3556.9,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Yin Nip,HKG,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3558.7,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgia Makri,GRE,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3561.3,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ana Abad,ECU,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3561.9,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Laila Oravsky,CAN,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3562.4,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jungju Park,KOR,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3678.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katja Fain,SLO,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3680.4,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diana Taszhanova,KAZ,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3680.7,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yu-Wen Teng,TPE,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3682.9,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pac Tung Nikita Lam,HKG,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3685.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yanci Vanegas,GUA,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3887.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fatima Portillo,ESA,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3887.7,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yi-Chen Wang,TPE,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3893.7,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Darya Pushko,KAZ,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3895.2,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Malak Meqdar,MAR,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3895.8,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Karla De La Rosa Mondragon,MEX,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3896.4,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruthseli Guadalupe Aponte Teran,VEN,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3896.8,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alondra Itzel Quiles,PUR,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3901.1,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sezen Akanda Boz,TUR,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,3902.5,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Isabella Hernadez,DOM,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,4076.8,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rithika Mahesh,IND,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,4127.2,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kathriana Gustianjani,INA,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,4140.4,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mariela Guadamuro,PUR,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,4165.0,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brynne Kinnaird,NAM,02/07/2024,FINA World Championships,"Doha, QAT",5.0,NW,Neutral,62.0,4353.5,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
