athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Pol Gil,ESP,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6787.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,AUT,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6788.3,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lars Bottelier,NED,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6790.1,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Leo Ouabdesselam,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6805.2,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcel Schouten,NED,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6809.9,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Francesco Ghettini,ITA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6829.7,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,KAZ,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6831.6,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6833.2,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,CZE,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6842.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sacha Velly,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6845.2,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Dimitrios Markos,GRE,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6850.1,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jan Hercog,AUT,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6902.4,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,KAZ,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6926.6,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bogdan Petre,ROU,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6928.6,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Naim Mokhfi,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6935.4,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Salghetti-Drioli,SUI,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6958.5,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Mathy Ben Rahou,MAR,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6965.7,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexis Vandevelde,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,6995.9,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hugo Saillard,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,7012.6,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vincent Crooijmans,NED,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,7036.1,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jean-Baptiste Clusman,FRA,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,7068.0,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ous Mellouli,TUN,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,7183.1,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,MKD,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,7187.7,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sander Crooijmans,NED,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,7259.3,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,UKR,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,7433.0,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Galymzhan Balabek,KAZ,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,8004.5,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tameea Elhamayda,QAT,03/13/2021,FINA World Cup,"Doha, QAT",10.0,NW,Neutral,70.0,8488.2,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
