athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Matan Roditi,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marcus Herwig,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwen Straub,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Georgios Arniakos,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mark Papp,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Belyaev,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yasunari Hirai,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Idan Mordel,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asterios Daldogiannis,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Snitko,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Colonese,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Seidler,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Juan Jose Segovia Ramos,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zibin Zhang,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Haythem Abdelkhalek,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Betanzos,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Pedro Pinotes,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo Caballero,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Adel Elbehiry,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alfredo Villa Mejia,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shuyi Liu,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bence Balzam,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Peter Gutyan,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Frank Johan Ojarand,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Emilio Avila,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zedheir Torrez,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Amadou Ndiaye,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Fung Tse,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristofer Lanuza,,07/15/2017,FINA World Championships,"Budapest, HUN",5.0,NW,Neutral,62.0,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
