athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Lachlan Colquhoun,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5519.7,14.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alberto Martinez,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5519.9,15.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5520.7,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ivan Enderica Ochoa,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5521.5,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andreas Waschburger,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5521.9,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ventsislav Aydarski,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5522.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Villarinho,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5522.1,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Christian Reichert,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5522.4,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Oliver Signorini,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5522.7,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vitaliy Khudyakov,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5523.3,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5524.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taishin Minamide,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5524.2,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Federico Vanelli,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5524.4,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matej Kozubek,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5581.5,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Gaspar Andrade Budino,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5582.3,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5639.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Solomon Wright,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5639.8,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yosuke Aoki,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5640.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lupeng Liu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5640.7,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiabao An,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5720.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziyang Zhang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5776.7,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jeremias Munoz,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5854.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Katelnikof Alexander Dawson,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5866.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziao Qiu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,5924.3,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ching Leung Sunny Poon,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6236.1,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zibin Zhang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6276.5,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wenhao Wang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6291.9,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Fung Tse,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6297.4,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Ho Tsang,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6307.3,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ka Lung Kwan,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6309.9,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chung Kiu Yau,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6317.7,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tsz Hin Chan,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6326.2,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jingwei Weng,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6425.9,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chak Fung Lam,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6541.6,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lok Yin Law,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6542.0,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Han Lidu,,10/15/2017,FINA World Cup,"Chun'An, CHN",10.0,NW,Neutral,49.0,6605.0,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
