athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30
Matej Kozubek,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Hau-Li Fan,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,17.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tobias Patrick Robinson,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,18.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kirill Abrosimov,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Matan Roditi,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Nicholas Sloman,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenii Drattcev,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chad Ho,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jon Thomas Mckay,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Heron,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Szekelyi,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Guillem Pujol,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jiabao An,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Danie Marais,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Castro,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Phillip Seidler,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Allan Do Carmo,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Johansson,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Victor Colonese,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diego Vera,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ous Mellouli,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takeshi Toyoda,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Arteta,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rafael Gil,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,42.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yuval Safra,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Taiki Nonaka,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Aflah Prawira,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,48.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,49.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Arturo Perez Vertti Ferrer,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,51.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Igor Chervynskiy,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,52.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seokhyun Park,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,53.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Junbohang Zhao,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,54.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Wilder Carreno,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,55.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marwan Elamrawy,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,56.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Betanzos,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,57.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Mathieu Mathy Ben Rahou,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,58.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Jaehun Park,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,59.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Lev Cherepanov,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,60.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Yan Thorley,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,61.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rodrigo Caballero,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,62.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chin Ting Keith Sin,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,63.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tomas Peciar,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,64.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maximiliano Paccot,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,65.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Payet,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,66.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tanakrit Kittiya,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,67.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Sushrut Suryakant Kapse,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,68.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Santiago Reyes,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,69.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zedheir Torrez,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,70.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Siwat Matangkapong,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,71.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Rinel Pius,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,72.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Cristofer Lanuza,,07/15/2019,FINA World Championships,"Gwangju, KOR",10.0,NW,Neutral,75.0,,73.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
