athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Daniel Delgadillo,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6667.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexandre Finco,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6667.0,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Krzysztof Pielowski,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6669.0,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ruwen Straub,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6673.0,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Evgenij Pop Acev,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6712.0,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vit Ingeduld,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6713.0,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
T C Smith,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6717.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Farinango,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6720.0,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joaquin Moreno,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6740.0,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Takeshi Toyoda,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6748.0,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Brandl,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6765.0,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yohsuke Miyamoto,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6809.0,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Zoltán Drigan,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6812.0,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Fabian,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6815.0,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6817.0,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Shahar Resman,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6821.0,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Brennan Gravley,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6830.0,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tamas Farkas,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6916.0,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Alexan Martinenko Spiess,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6924.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Vojislav Sterba,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6924.0,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Daniel Polishschuk,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,6949.0,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
William Rollo,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7150.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Fernando Betanzos,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7316.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Sebesta,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7316.0,41.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Bukovics,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7317.0,43.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Levente Selmeci,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7464.0,44.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
David Lakner,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7578.0,45.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Damien Payet,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7600.0,46.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Milan Julianusz Imre,,06/15/2019,FINA World Cup,"Balatonfured, HUN",10.0,NW,Neutral,51.0,7830.0,47.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
