athlete_name,country,date,event,location,distance,wetsuit,condition,field_size,time,place,Split1,Split2,Split3,Split4,Split5,Split6,Split7,Split8,Split9,Split10,Split11,Split12,Split13,Split14,Split15,Split16,Split17,Split18,Split19,Split20,Split21,Split22,Split23,Split24,Split25,Split26,Split27,Split28,Split29,Split30,Unnamed: 41
Jules Wallart,FRA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6519.9,19.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kai Graeme Edwards,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6521.0,20.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Andrea Filadelli,ITA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6524.4,21.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Esteban Enderica Salgado,ECU,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6527.3,22.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Athanasios Kynigakis,GRE,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6533.1,23.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Thomas Edward Raymond,AUS,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6534.1,24.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yonatan Ahdut,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6539.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Elliot Sodemann,SWE,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6569.6,26.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Seres Hunor Kovacs,HUN,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6628.4,27.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tiago Campos,POR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6630.8,28.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Diogo Cardoso,POR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6632.4,29.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Asterios Daldogiannis,GRE,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6635.2,30.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Joseph Deighan,GBR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6641.5,31.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ziv Cohen,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6862.6,32.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Akos Kalmar,HUN,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6868.6,33.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ido Gal,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6869.9,34.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Maor Goralnik,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6884.8,35.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Marco Inglima,ITA,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,6976.2,36.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Tal Judah,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7325.9,37.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Ioannis Skaris,GRE,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7346.1,38.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Yaron Mantin,ISR,03/18/2023,LEN Cup,"Eilat, ISR",10.0,NW,Neutral,44.0,7690.3,39.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
